8659,8.659,,,,
8635,8.635,,,,1059278
8631,8.631,,,,4146532
8676,8.676,,,,3738014
8666,8.666,,,,
8583,8.583,,,,
8732,8.732,,,,
8705,8.705,,,,
8627,8.627,,,,
8666,8.666,,,,
9065,9.065,,,,
9483,9.483,,,,
9145,9.145,,,,
9599,9.599,,,,
9725,9.725,,,,
9535,9.535,,,,
9584,9.584,,,,
9243,9.243,,,,
9441,9.441,,,,
24224,24.224,,,,
19057,19.057,,,,
9260,9.26,,,,
10047,10.047,,,,
9421,9.421,,,,
9475,9.475,,,,
9308,9.308,,,,
13145,13.145,,,,
25863,25.863,,,,
14371,14.371,,,,
9129,9.129,,,,
9244,9.244,,,,
9791,9.791,,,,
9603,9.603,,,,
9403,9.403,,,,
9367,9.367,,,,
9712,9.712,,,,
9601,9.601,,,,
12095,12.095,,,,
23510,23.51,,,,
21658,21.658,,,,
8870,8.87,,,,
9055,9.055,,,,
9104,9.104,,,,
9212,9.212,,,,
9434,9.434,,,,
9372,9.372,,,,
13254,13.254,,,,
24087,24.087,,,,
17573,17.573,,,,
9415,9.415,,,,
9730,9.73,,,,
9182,9.182,,,,
9260,9.26,,,,
9284,9.284,,,,
9232,9.232,,,,
9352,9.352,,,,
9159,9.159,,,,
9242,9.242,,,,
9186,9.186,,,,
9089,9.089,,,,
9308,9.308,,,,
9679,9.679,,,,
9594,9.594,,,,
18458,18.458,,,,
23577,23.577,,,,
12716,12.716,,,,
9327,9.327,,,,
9319,9.319,,,,
9175,9.175,,,,
9231,9.231,,,,
9305,9.305,,,,
9263,9.263,,,,
9197,9.197,,,,
9296,9.296,,,,
9199,9.199,,,,
9844,9.844,,,,
9042,9.042,,,,
9169,9.169,,,,
9250,9.25,,,,
9290,9.29,,,,
9156,9.156,,,,
9344,9.344,,,,
9278,9.278,,,,
9122,9.122,,,,
9394,9.394,,,,
9166,9.166,,,,
9259,9.259,,,,
9294,9.294,,,,
9132,9.132,,,,
9367,9.367,,,,
9563,9.563,,,,
9140,9.14,,,,
9163,9.163,,,,
9163,9.163,,,,
9278,9.278,,,,
9225,9.225,,,,
9225,9.225,,,,
9156,9.156,,,,
9540,9.54,,,,
9245,9.245,,,,
8935,8.935,,,,
8853,8.853,,,,
8916,8.916,,,,
8889,8.889,,,,
8921,8.921,,,,
9111,9.111,,,,
8961,8.961,,,,
8712,8.712,,,,
9249,9.249,,,,
9338,9.338,,,,
9092,9.092,,,,
9261,9.261,,,,
9215,9.215,,,,
9321,9.321,,,,
9124,9.124,,,,
9465,9.465,,,,
9469,9.469,,,,
9214,9.214,,,,
9239,9.239,,,,
9200,9.2,,,,
9197,9.197,,,,
9241,9.241,,,,
9107,9.107,,,,
9605,9.605,,,,
19857,19.857,,,,
21121,21.121,,,,
12282,12.282,,,,
27869,27.869,,,,
28752,28.752,,,,
11515,11.515,,,,
9457,9.457,,,,
9354,9.354,,,,
9387,9.387,,,,
9303,9.303,,,,
9510,9.51,,,,
9250,9.25,,,,
9273,9.273,,,,
9494,9.494,,,,
9557,9.557,,,,
9575,9.575,,,,
9276,9.276,,,,
9246,9.246,,,,
9265,9.265,,,,
9774,9.774,,,,
9363,9.363,,,,
20887,20.887,,,,
24676,24.676,,,,
15985,15.985,,,,
9327,9.327,,,,
9231,9.231,,,,
9310,9.31,,,,
9892,9.892,,,,
9948,9.948,,,,
9572,9.572,,,,
17354,17.354,,,,
24530,24.53,,,,
15870,15.87,,,,
9173,9.173,,,,
9603,9.603,,,,
9463,9.463,,,,
9311,9.311,,,,
9333,9.333,,,,
9418,9.418,,,,
9343,9.343,,,,
9347,9.347,,,,
9588,9.588,,,,
9540,9.54,,,,
20904,20.904,,,,
24985,24.985,,,,
14481,14.481,,,,
9307,9.307,,,,
9551,9.551,,,,
9333,9.333,,,,
9281,9.281,,,,
13821,13.821,,,,
10640,10.64,,,,
24449,24.449,,,,
21750,21.75,,,,
9347,9.347,,,,
9443,9.443,,,,
9394,9.394,,,,
9127,9.127,,,,
10069,10.069,,,,
9532,9.532,,,,
9165,9.165,,,,
9147,9.147,,,,
9532,9.532,,,,
23292,23.292,,,,
23417,23.417,,,,
11011,11.011,,,,
8685,8.685,,,,
9157,9.157,,,,
9209,9.209,,,,
9096,9.096,,,,
9295,9.295,,,,
9091,9.091,,,,
9123,9.123,,,,
9089,9.089,,,,
9136,9.136,,,,
9262,9.262,,,,
9270,9.27,,,,
9265,9.265,,,,
9111,9.111,,,,
9310,9.31,,,,
9214,9.214,,,,
9516,9.516,,,,
14562,14.562,,,,
32684,32.684,,,,
27401,27.401,,,,
10567,10.567,,,,
9911,9.911,,,,
9466,9.466,,,,
10228,10.228,,,,
19247,19.247,,,,
21982,21.982,,,,
9006,9.006,,,,
10896,10.896,,,,
9639,9.639,,,,
10004,10.004,,,,
20487,20.487,,,,
21807,21.807,,,,
9788,9.788,,,,
9557,9.557,,,,
9687,9.687,,,,
9485,9.485,,,,
23157,23.157,,,,
15880,15.88,,,,
9772,9.772,,,,
9253,9.253,,,,
9728,9.728,,,,
9425,9.425,,,,
9386,9.386,,,,
9612,9.612,,,,
9387,9.387,,,,
9490,9.49,,,,
9293,9.293,,,,
9555,9.555,,,,
9444,9.444,,,,
9550,9.55,,,,
9319,9.319,,,,
9570,9.57,,,,
9552,9.552,,,,
9415,9.415,,,,
9440,9.44,,,,
9531,9.531,,,,
9390,9.39,,,,
9349,9.349,,,,
9432,9.432,,,,
9469,9.469,,,,
9346,9.346,,,,
9422,9.422,,,,
9628,9.628,,,,
9525,9.525,,,,
9621,9.621,,,,
9515,9.515,,,,
9438,9.438,,,,
9342,9.342,,,,
9463,9.463,,,,
9441,9.441,,,,
9512,9.512,,,,
9646,9.646,,,,
9643,9.643,,,,
9465,9.465,,,,
9379,9.379,,,,
9375,9.375,,,,
9412,9.412,,,,
9443,9.443,,,,
9469,9.469,,,,
9449,9.449,,,,
9327,9.327,,,,
9437,9.437,,,,
9367,9.367,,,,
9609,9.609,,,,
9815,9.815,,,,
9454,9.454,,,,
9556,9.556,,,,
9451,9.451,,,,
9559,9.559,,,,
9441,9.441,,,,
9504,9.504,,,,
9714,9.714,,,,
9733,9.733,,,,
9454,9.454,,,,
9514,9.514,,,,
9299,9.299,,,,
9355,9.355,,,,
9381,9.381,,,,
9172,9.172,,,,
9419,9.419,,,,
9249,9.249,,,,
9352,9.352,,,,
9862,9.862,,,,
9242,9.242,,,,
9337,9.337,,,,
9255,9.255,,,,
9234,9.234,,,,
9271,9.271,,,,
9247,9.247,,,,
9430,9.43,,,,
9380,9.38,,,,
9425,9.425,,,,
9232,9.232,,,,
9575,9.575,,,,
16931,16.931,,,,
23673,23.673,,,,
13774,13.774,,,,
8928,8.928,,,,
9181,9.181,,,,
9346,9.346,,,,
9324,9.324,,,,
9364,9.364,,,,
9146,9.146,,,,
9040,9.04,,,,
9170,9.17,,,,
9139,9.139,,,,
9161,9.161,,,,
9385,9.385,,,,
9808,9.808,,,,
9505,9.505,,,,
12957,12.957,,,,
24963,24.963,,,,
24576,24.576,,,,
8799,8.799,,,,
8952,8.952,,,,
9075,9.075,,,,
9087,9.087,,,,
9175,9.175,,,,
9090,9.09,,,,
9100,9.1,,,,
9111,9.111,,,,
9143,9.143,,,,
9069,9.069,,,,
9066,9.066,,,,
9036,9.036,,,,
9135,9.135,,,,
9120,9.12,,,,
9031,9.031,,,,
8998,8.998,,,,
9050,9.05,,,,
9086,9.086,,,,
9116,9.116,,,,
9033,9.033,,,,
9063,9.063,,,,
9082,9.082,,,,
9064,9.064,,,,
9075,9.075,,,,
9014,9.014,,,,
9021,9.021,,,,
9011,9.011,,,,
9027,9.027,,,,
9047,9.047,,,,
9045,9.045,,,,
9053,9.053,,,,
9127,9.127,,,,
9079,9.079,,,,
9172,9.172,,,,
9185,9.185,,,,
9156,9.156,,,,
9202,9.202,,,,
9161,9.161,,,,
9164,9.164,,,,
9210,9.21,,,,
9151,9.151,,,,
9132,9.132,,,,
9330,9.33,,,,
9160,9.16,,,,
9286,9.286,,,,
9131,9.131,,,,
9165,9.165,,,,
9078,9.078,,,,
9177,9.177,,,,
9146,9.146,,,,
9065,9.065,,,,
9121,9.121,,,,
9125,9.125,,,,
9117,9.117,,,,
9224,9.224,,,,
9066,9.066,,,,
9145,9.145,,,,
9139,9.139,,,,
9282,9.282,,,,
9111,9.111,,,,
9104,9.104,,,,
9206,9.206,,,,
9163,9.163,,,,
9260,9.26,,,,
9089,9.089,,,,
9180,9.18,,,,
9159,9.159,,,,
9165,9.165,,,,
9350,9.35,,,,
9151,9.151,,,,
9073,9.073,,,,
9277,9.277,,,,
9283,9.283,,,,
9182,9.182,,,,
9168,9.168,,,,
9160,9.16,,,,
9188,9.188,,,,
9278,9.278,,,,
9225,9.225,,,,
9215,9.215,,,,
9296,9.296,,,,
9675,9.675,,,,
14138,14.138,,,,
27560,27.56,,,,
18216,18.216,,,,
9458,9.458,,,,
9215,9.215,,,,
9266,9.266,,,,
9442,9.442,,,,
9320,9.32,,,,
9391,9.391,,,,
9305,9.305,,,,
9307,9.307,,,,
9251,9.251,,,,
9259,9.259,,,,
9232,9.232,,,,
9225,9.225,,,,
9197,9.197,,,,
9150,9.15,,,,
9140,9.14,,,,
9178,9.178,,,,
9226,9.226,,,,
9067,9.067,,,,
9051,9.051,,,,
9191,9.191,,,,
9144,9.144,,,,
9237,9.237,,,,
9138,9.138,,,,
9259,9.259,,,,
9248,9.248,,,,
9377,9.377,,,,
9395,9.395,,,,
9314,9.314,,,,
9149,9.149,,,,
9122,9.122,,,,
9056,9.056,,,,
9143,9.143,,,,
9061,9.061,,,,
9109,9.109,,,,
9178,9.178,,,,
9153,9.153,,,,
9334,9.334,,,,
9069,9.069,,,,
9058,9.058,,,,
9246,9.246,,,,
9204,9.204,,,,
9311,9.311,,,,
9132,9.132,,,,
9097,9.097,,,,
9266,9.266,,,,
9098,9.098,,,,
9181,9.181,,,,
9126,9.126,,,,
9222,9.222,,,,
9208,9.208,,,,
9042,9.042,,,,
9154,9.154,,,,
9201,9.201,,,,
9075,9.075,,,,
9231,9.231,,,,
9200,9.2,,,,
9221,9.221,,,,
9188,9.188,,,,
9223,9.223,,,,
9154,9.154,,,,
9150,9.15,,,,
9143,9.143,,,,
9321,9.321,,,,
9144,9.144,,,,
9274,9.274,,,,
9158,9.158,,,,
9035,9.035,,,,
9265,9.265,,,,
9295,9.295,,,,
9179,9.179,,,,
9275,9.275,,,,
9203,9.203,,,,
9093,9.093,,,,
9218,9.218,,,,
9239,9.239,,,,
9099,9.099,,,,
9329,9.329,,,,
9233,9.233,,,,
9078,9.078,,,,
9037,9.037,,,,
9147,9.147,,,,
9166,9.166,,,,
9079,9.079,,,,
9241,9.241,,,,
9242,9.242,,,,
9092,9.092,,,,
9157,9.157,,,,
9353,9.353,,,,
9142,9.142,,,,
9124,9.124,,,,
9078,9.078,,,,
9225,9.225,,,,
9189,9.189,,,,
8802,8.802,,,,
9393,9.393,,,,
9024,9.024,,,,
8877,8.877,,,,
8752,8.752,,,,
8790,8.79,,,,
8834,8.834,,,,
8674,8.674,,,,
8694,8.694,,,,
8814,8.814,,,,
8705,8.705,,,,
8661,8.661,,,,
8779,8.779,,,,
8651,8.651,,,,
8763,8.763,,,,
8698,8.698,,,,
8659,8.659,,,,
8768,8.768,,,,
8788,8.788,,,,
8772,8.772,,,,
8762,8.762,,,,
8789,8.789,,,,
8775,8.775,,,,
8737,8.737,,,,
8878,8.878,,,,
9014,9.014,,,,
8999,8.999,,,,
9187,9.187,,,,
9232,9.232,,,,
9227,9.227,,,,
9235,9.235,,,,
9267,9.267,,,,
9179,9.179,,,,
9039,9.039,,,,
9066,9.066,,,,
9129,9.129,,,,
9082,9.082,,,,
9144,9.144,,,,
9064,9.064,,,,
9076,9.076,,,,
9076,9.076,,,,
9108,9.108,,,,
9095,9.095,,,,
9081,9.081,,,,
9151,9.151,,,,
9120,9.12,,,,
9124,9.124,,,,
9125,9.125,,,,
9060,9.06,,,,
9136,9.136,,,,
9195,9.195,,,,
9115,9.115,,,,
9132,9.132,,,,
9126,9.126,,,,
9050,9.05,,,,
9114,9.114,,,,
9047,9.047,,,,
9043,9.043,,,,
9120,9.12,,,,
9004,9.004,,,,
9078,9.078,,,,
9113,9.113,,,,
9064,9.064,,,,
9132,9.132,,,,
9106,9.106,,,,
9150,9.15,,,,
9143,9.143,,,,
9169,9.169,,,,
9188,9.188,,,,
9080,9.08,,,,
9191,9.191,,,,
9194,9.194,,,,
9285,9.285,,,,
9110,9.11,,,,
9248,9.248,,,,
9214,9.214,,,,
9224,9.224,,,,
9202,9.202,,,,
9181,9.181,,,,
9106,9.106,,,,
9229,9.229,,,,
9131,9.131,,,,
9289,9.289,,,,
9241,9.241,,,,
9144,9.144,,,,
9419,9.419,,,,
9269,9.269,,,,
9263,9.263,,,,
9214,9.214,,,,
9370,9.37,,,,
9411,9.411,,,,
9391,9.391,,,,
9392,9.392,,,,
9339,9.339,,,,
9763,9.763,,,,
9282,9.282,,,,
9240,9.24,,,,
9155,9.155,,,,
9255,9.255,,,,
9143,9.143,,,,
9171,9.171,,,,
9222,9.222,,,,
9122,9.122,,,,
9297,9.297,,,,
9405,9.405,,,,
9452,9.452,,,,
9299,9.299,,,,
9203,9.203,,,,
9355,9.355,,,,
9267,9.267,,,,
9132,9.132,,,,
9253,9.253,,,,
13994,13.994,,,,
14003,14.003,,,,
8665,8.665,,,,
9028,9.028,,,,
9089,9.089,,,,
9192,9.192,,,,
9161,9.161,,,,
9221,9.221,,,,
9162,9.162,,,,
9391,9.391,,,,
9178,9.178,,,,
9228,9.228,,,,
9239,9.239,,,,
9173,9.173,,,,
9312,9.312,,,,
9357,9.357,,,,
9112,9.112,,,,
9146,9.146,,,,
9133,9.133,,,,
9156,9.156,,,,
9149,9.149,,,,
9169,9.169,,,,
9334,9.334,,,,
9138,9.138,,,,
9115,9.115,,,,
9170,9.17,,,,
9160,9.16,,,,
9221,9.221,,,,
9194,9.194,,,,
9205,9.205,,,,
9299,9.299,,,,
9249,9.249,,,,
9222,9.222,,,,
9167,9.167,,,,
9131,9.131,,,,
9186,9.186,,,,
9161,9.161,,,,
9064,9.064,,,,
9314,9.314,,,,
9267,9.267,,,,
9073,9.073,,,,
8720,8.72,,,,
8874,8.874,,,,
8768,8.768,,,,
9204,9.204,,,,
9058,9.058,,,,
9206,9.206,,,,
9118,9.118,,,,
9247,9.247,,,,
8923,8.923,,,,
8790,8.79,,,,
8849,8.849,,,,
9605,9.605,,,,
10497,10.497,,,,
13153,13.153,,,,
25370,25.37,,,,
9992,9.992,,,,
9558,9.558,,,,
9298,9.298,,,,
9301,9.301,,,,
9297,9.297,,,,
9260,9.26,,,,
9322,9.322,,,,
9315,9.315,,,,
9349,9.349,,,,
9310,9.31,,,,
9113,9.113,,,,
9171,9.171,,,,
9309,9.309,,,,
9268,9.268,,,,
9517,9.517,,,,
9185,9.185,,,,
9235,9.235,,,,
9445,9.445,,,,
9340,9.34,,,,
9306,9.306,,,,
9196,9.196,,,,
9247,9.247,,,,
9266,9.266,,,,
9325,9.325,,,,
9252,9.252,,,,
9382,9.382,,,,
9648,9.648,,,,
9668,9.668,,,,
9375,9.375,,,,
9307,9.307,,,,
9509,9.509,,,,
9383,9.383,,,,
9780,9.78,,,,
9468,9.468,,,,
9472,9.472,,,,
9321,9.321,,,,
9530,9.53,,,,
9329,9.329,,,,
9231,9.231,,,,
9265,9.265,,,,
9324,9.324,,,,
9263,9.263,,,,
9115,9.115,,,,
8652,8.652,,,,
8819,8.819,,,,
8835,8.835,,,,
8836,8.836,,,,
8786,8.786,,,,
8832,8.832,,,,
9300,9.3,,,,
9683,9.683,,,,
9396,9.396,,,,
9399,9.399,,,,
9317,9.317,,,,
9377,9.377,,,,
9265,9.265,,,,
9510,9.51,,,,
9181,9.181,,,,
9124,9.124,,,,
9107,9.107,,,,
9152,9.152,,,,
9375,9.375,,,,
9272,9.272,,,,
9396,9.396,,,,
9341,9.341,,,,
9203,9.203,,,,
9163,9.163,,,,
9309,9.309,,,,
9154,9.154,,,,
9356,9.356,,,,
9341,9.341,,,,
9446,9.446,,,,
9338,9.338,,,,
9454,9.454,,,,
9286,9.286,,,,
9443,9.443,,,,
9246,9.246,,,,
9197,9.197,,,,
9289,9.289,,,,
9334,9.334,,,,
9324,9.324,,,,
9229,9.229,,,,
9292,9.292,,,,
9303,9.303,,,,
9315,9.315,,,,
9328,9.328,,,,
9251,9.251,,,,
9360,9.36,,,,
9272,9.272,,,,
9320,9.32,,,,
9303,9.303,,,,
9289,9.289,,,,
9161,9.161,,,,
9374,9.374,,,,
9177,9.177,,,,
9295,9.295,,,,
9322,9.322,,,,
9210,9.21,,,,
9740,9.74,,,,
9160,9.16,,,,
9326,9.326,,,,
9511,9.511,,,,
9172,9.172,,,,
9136,9.136,,,,
9139,9.139,,,,
9123,9.123,,,,
9294,9.294,,,,
9050,9.05,,,,
9184,9.184,,,,
9099,9.099,,,,
9114,9.114,,,,
9221,9.221,,,,
9250,9.25,,,,
9179,9.179,,,,
9129,9.129,,,,
9225,9.225,,,,
9216,9.216,,,,
9200,9.2,,,,
9263,9.263,,,,
9161,9.161,,,,
9282,9.282,,,,
9242,9.242,,,,
9090,9.09,,,,
9095,9.095,,,,
9267,9.267,,,,
9118,9.118,,,,
9170,9.17,,,,
9218,9.218,,,,
9282,9.282,,,,
9226,9.226,,,,
9149,9.149,,,,
9094,9.094,,,,
9197,9.197,,,,
9173,9.173,,,,
9138,9.138,,,,
9163,9.163,,,,
9147,9.147,,,,
9286,9.286,,,,
9173,9.173,,,,
9219,9.219,,,,
9302,9.302,,,,
9109,9.109,,,,
9241,9.241,,,,
9118,9.118,,,,
9111,9.111,,,,
9205,9.205,,,,
9163,9.163,,,,
9173,9.173,,,,
9206,9.206,,,,
9253,9.253,,,,
9130,9.13,,,,
9195,9.195,,,,
9181,9.181,,,,
9129,9.129,,,,
9394,9.394,,,,
9181,9.181,,,,
9154,9.154,,,,
9265,9.265,,,,
9223,9.223,,,,
9233,9.233,,,,
9233,9.233,,,,
9300,9.3,,,,
9201,9.201,,,,
9220,9.22,,,,
9233,9.233,,,,
9142,9.142,,,,
9366,9.366,,,,
9172,9.172,,,,
9275,9.275,,,,
9291,9.291,,,,
9268,9.268,,,,
9235,9.235,,,,
9279,9.279,,,,
9265,9.265,,,,
9128,9.128,,,,
9193,9.193,,,,
9165,9.165,,,,
9284,9.284,,,,
9219,9.219,,,,
9220,9.22,,,,
9294,9.294,,,,
9268,9.268,,,,
9154,9.154,,,,
9126,9.126,,,,
9280,9.28,,,,
9076,9.076,,,,
9202,9.202,,,,
9239,9.239,,,,
9145,9.145,,,,
9306,9.306,,,,
9204,9.204,,,,
9305,9.305,,,,
9123,9.123,,,,
9204,9.204,,,,
9327,9.327,,,,
9252,9.252,,,,
9136,9.136,,,,
9324,9.324,,,,
9179,9.179,,,,
9141,9.141,,,,
9170,9.17,,,,
9267,9.267,,,,
9401,9.401,,,,
9405,9.405,,,,
9617,9.617,,,,
10120,10.12,,,,
9933,9.933,,,,
13836,13.836,,,,
24214,24.214,,,,
14398,14.398,,,,
9258,9.258,,,,
9348,9.348,,,,
9278,9.278,,,,
9477,9.477,,,,
9321,9.321,,,,
9426,9.426,,,,
9282,9.282,,,,
9387,9.387,,,,
9259,9.259,,,,
9371,9.371,,,,
9335,9.335,,,,
9266,9.266,,,,
9292,9.292,,,,
9342,9.342,,,,
9471,9.471,,,,
9471,9.471,,,,
9364,9.364,,,,
9230,9.23,,,,
9311,9.311,,,,
9285,9.285,,,,
9251,9.251,,,,
9271,9.271,,,,
